"beta_h","epsilon_1","gamma_1","kappa_1","kappa_h","tau_h"
0.0888907142533204,0.00632254841812017,0.17554163398794,0.000110367971720633,0.00554082413412425,0.0754266874671617
0.112569760520361,0.00403351585064444,0.132078475427244,1.96553020394891e-05,0.0122539783134979,0.0474831875891138
0.164909161372628,0.0138212370455724,0.168936199611741,7.53847483707954e-05,0.0495916058908051,0.105389345194813
0.0711248367885052,0.0217579700574534,0.120930046488762,0.00011262240660315,0.00808098422072383,0.140655305290835
0.0269365053503356,0.0139410975091149,0.167246348986948,2.8710852409805e-05,0.0200853016371179,0.0688078671365996
0.0847622505696087,0.0174776964062561,0.202339756965878,3.87063542633605e-05,0.0277076945359572,0.0735756105253352
0.0808864671924476,0.00558437692983606,0.182772205227161,9.41731360498808e-05,0.0527953087927018,0.0714144294369565
0.110640123001065,0.00846656302613309,0.172845858769263,1.53246806175588e-05,0.036447816448777,0.101629503416338
0.0221822937584125,0.0155273761874699,0.137010580634317,7.15569133295394e-06,0.0445706482053194,0.0609253696919706
0.0224473085533424,0.0016524191747377,0.190365458890235,9.78615550639558e-06,0.0383949871851575,0.131968106935141
0.0208610415207319,0.0233313671694267,0.193718217311787,5.5204566306139e-05,0.0213578304463362,0.0515534961888375
0.00938622164673032,0.0176771520763878,0.164830307400522,2.23456406296053e-05,0.0479179558310599,0.128034756346407
0.176055809239295,0.0161310984296648,0.204313908501546,5.82774133932096e-05,0.0312489948550071,0.124659351369601
0.0287964294241049,0.0233262826124953,0.174470563537996,4.82453743816116e-05,0.0196232528943279,0.138088751324502
0.189645012875216,0.0164721146527678,0.181595096514368,3.77972327685839e-05,0.0582357827906031,0.0646057168715561
0.102128293176963,0.0162736177099229,0.126548561568881,2.64964852679826e-05,0.0344559001746964,0.0785932596037729
0.0969289569233276,0.0103753562511258,0.123457239735019,8.23582383585989e-05,0.014037068901277,0.0367874492298177
0.141963402526866,0.00649734654069622,0.1719120407966,0.000109958105985483,0.0450181554454231,0.120720968560805
0.0422723099487321,0.0196377952841389,0.141559730242367,0.00011654426157161,0.0210215652607806,0.0633752841172717
0.0487916392056305,0.0067907457714521,0.155850857335636,0.00012156574907183,0.0496292586064557,0.128496774574912
0.0867026470091154,0.0171813369689878,0.16370790135272,0.000104021877912907,0.00974142451635578,0.0486625435248803
0.106592547469357,0.018384587256062,0.140459864696684,5.21842521269568e-05,0.0421280102655169,0.0380938787814993
0.107531786461335,0.0193475271302444,0.162536248905348,5.5664924273402e-05,0.00785702132387962,0.074384594606877
0.173305818954186,0.00577028947008823,0.192702938718863,3.29267782163064e-05,0.0491355402283175,0.0899264506857482
0.172698168659177,0.00684884559441383,0.145679009382253,2.96676274550055e-05,0.0115129532120924,0.0722715311633194
0.166625064090087,0.022605271781238,0.207615533611094,9.21149976977576e-06,0.0235016004496135,0.0567561746619656
0.0994088466269993,0.00505208815720682,0.155799189259487,7.40199277330923e-05,0.0309544312525036,0.0388931140313177
0.0641041457734406,0.00439220272669782,0.174252759835431,8.1125410839673e-05,0.0227006210234045,0.110644518922877
0.184709109712554,0.00406786014994331,0.179587164940602,8.29038311566642e-05,0.0173368941845318,0.0455280448801237
0.0228442228621686,0.0158323285425747,0.170993994713896,7.13045520039007e-05,0.016186435605763,0.03800785995819
0.0107956277206469,0.00863107900478887,0.139118136538102,1.44200529125571e-05,0.0242840353034739,0.109547047726885
0.0558405683031216,0.0122492165534547,0.170946485162028,0.000116127004438961,0.0272048970939963,0.0510353170936626
0.162055876294345,0.0108755667537902,0.130558526787749,9.29032494766504e-06,0.0607820242563776,0.0683271763558766
0.126431330491027,0.00637613420873309,0.205803860107644,1.28717125073142e-05,0.00345378736554655,0.131453560778217
0.043976089430516,0.00688293632310582,0.170204899193479,0.000108139771342634,0.0327610755118973,0.0747010502750835
0.104646600632532,0.011293420685595,0.194556562806812,2.11700025230602e-05,0.0519963285433055,0.102129922988856
0.153398394742741,0.0054680641431189,0.140293942104561,0.00010001377027942,0.0139825424885378,0.0797481177171086
0.0562197992744614,0.0168713214626103,0.138670283935371,0.000118293618657192,0.019791966912721,0.0627071973924512
0.160919783779565,0.00347968449223278,0.181307835875865,9.2101409002953e-05,0.0600799078907363,0.0634355716878595
0.150993920713516,0.022685332735072,0.121295739569734,1.59047917359392e-05,0.0293429681214318,0.098914496193589
0.12133027381287,0.00383998285258869,0.157581901024485,6.27796683470599e-05,0.0416561948639624,0.132880550141896
0.0758039936868242,0.0205754124397292,0.126213287916468,1.68289576864742e-05,0.0209350994253961,0.0412485084597832
0.101251536072163,0.0112149664702716,0.133349437652565,1.22419125962596e-05,0.0525596065187321,0.0372866018464774
0.12265353397509,0.00150222838544981,0.149848722533218,1.45495058257122e-05,0.0270467533709782,0.074463004003745
0.0802445422161139,0.0142325615791074,0.181958191546797,5.8657577501008e-05,0.0300951281032003,0.093946080237777
0.188136545331155,0.00710370408561187,0.206621293539531,6.26306187581275e-05,0.0349626022608885,0.0440225338412278
0.060286374423166,0.00212817575706783,0.130859156212268,4.34695257602953e-05,0.0410138025098773,0.111700746525242
0.0414966051420087,0.00274011878501623,0.18707138908582,4.58114743028228e-05,0.0149939333093333,0.076739518058711
0.181776827291644,0.0109282239198138,0.188954546954752,4.09480219373011e-05,0.0530683215392056,0.0461663243068557
0.0256943313090097,0.0234763087804754,0.183710403108406,0.000119386300639598,0.0485948277151537,0.131371938192456
0.0970204293603436,0.00879615716302473,0.135822949924261,2.78409377910289e-05,0.0164750687819244,0.138694929199599
0.0490927953494226,0.0234123023876107,0.147332767383179,4.16496727834585e-05,0.0488692272657381,0.0696487662442544
0.0465007512951242,0.0223824297222623,0.159640642934143,6.07193507717013e-05,0.0531287125580227,0.119896911181871
0.0685595722793789,0.0232405844503427,0.201004772535922,5.12764118732454e-05,0.0162920548327604,0.0676114484727705
0.0794141992490689,0.0108855242034687,0.15867559645323,5.27214094613587e-05,0.000247585378497064,0.136006977648052
0.0705467902400057,0.014910703582282,0.127643952329854,7.90827880704721e-05,0.00883405205623249,0.0765594792783243
0.152174492560378,0.0130928320207688,0.120660271087338,1.94734059303889e-05,0.011729674687394,0.0450289675085196
0.163638944253095,0.0206831614787456,0.190133806650293,6.97021410644354e-05,0.0337708414172337,0.140818931094796
0.036167335541378,0.0191539372304672,0.184292129033912,9.2190720384451e-05,0.0488234942129693,0.0713111464815734
0.162707554118924,0.0236925552647352,0.181458201139998,8.06346691192634e-05,0.00384756141293512,0.0535950203311109
0.115258681347728,0.0122814651297372,0.170255978076981,7.10345669106288e-05,0.0032641537612426,0.0667483886149093
0.0523637472745247,0.00855735434613814,0.159368993181957,0.000116902505253766,0.023033774322477,0.123092981106265
0.00485386123240199,0.0151310667445673,0.150441610552967,8.95884492714225e-05,0.0401059974960735,0.117223538208446
0.112370995408974,0.00300921247660823,0.122607917956241,7.54499369207806e-05,0.0266039235037708,0.0931185794366068
0.0244516988572179,0.00905343618388905,0.134765990349278,2.88812589305312e-05,0.0502286724786637,0.0793185282391787
0.104977827237634,0.0209607650108956,0.164672393831777,3.23302055567669e-05,0.0506940650651548,0.0712018831758757
0.108706052733064,0.0026230696175832,0.126520438891105,4.94268257816454e-05,0.0289456048307099,0.123411045851077
0.188426922211221,0.00998348908230265,0.155730660955972,3.21622240312471e-05,0.0281038526058019,0.112663362622954
0.00747805674267476,0.0206186459135436,0.204145618533988,4.99258564485969e-05,0.0324961587684746,0.0820956032964476
0.0841565885425859,0.0120780367254578,0.200243035483001,0.000111215697330092,0.0176394628035435,0.109294462218149
0.132135340999296,0.0053204851939939,0.20174707626834,8.42386982844595e-05,0.0279381957600604,0.119247130352331
0.156066451494011,0.00371906710037292,0.180781852243295,2.3341087492783e-05,0.0522240073003075,0.135546758519436
0.0820855700127307,0.012514767628487,0.136404808473999,0.000121494600774131,0.0574764677645102,0.0731439403686304
0.100137419544577,0.0115086253839389,0.206877771689906,2.35296127910677e-05,0.0168012572317644,0.0815881207522227
0.179751726409677,0.018032053041111,0.150380259272013,1.53954586149599e-05,0.00931058047589089,0.107978327689597
0.0352133584645089,0.0156603813865307,0.124458171848274,0.000106646392034751,0.019671707340804,0.0964012865765657
0.0418703372432694,0.0135444351863244,0.14147752209648,1.7000747268601e-05,0.0473540139473562,0.0625897480468297
0.0887423911735417,0.0158469950598625,0.199784432770884,7.49323443236917e-05,0.00655785828593552,0.0753231500177157
0.0323250759516089,0.0155954701535821,0.180425741466301,0.000122681081034293,0.0223489081007337,0.0578202089661096
0.13398775179778,0.0103344582303363,0.124495353628802,6.36738345088471e-05,0.00605153237193609,0.0663252975166992
0.16904132060914,0.0169824124069545,0.161005878653976,0.000107554052093563,0.0472918636125534,0.0843832418555593
0.110199038939548,0.0212194948156726,0.193508612198383,7.82049427622897e-05,0.0455983761253055,0.0464099987018789
0.140213960942219,0.0172756393302953,0.154497994481469,0.000113887003282219,0.00304529907155412,0.130807794664433
0.0661801177927996,0.00991158122930214,0.12051556599911,0.000103139080394109,0.0363583457023565,0.107012018215984
0.193638799579358,0.0208334819242561,0.200757058983254,0.000102115440145519,0.0605468052921744,0.126067624916622
0.0540737070524021,0.0180011710940295,0.20063070839252,5.73808132904269e-05,0.0409890339848827,0.06704080761188
0.0153821853516039,0.00416815499227481,0.15240172328855,4.78818496414921e-05,0.0511646704984623,0.141744671764711
0.131606876752644,0.00983259595123283,0.145349006862715,1.29262712316282e-05,0.047511360578877,0.10933730155618
0.190866624612998,0.00469394945813215,0.122834881496715,8.22034020689772e-05,0.00723334930851937,0.0597004172956028
0.0548748124400369,0.0194242007558914,0.189001955209221,7.92208731594138e-05,0.0183617374867612,0.065740459149339
0.0451182897306532,0.0152837934703202,0.131578153870418,6.9751339873356e-05,0.041854622206614,0.0423528959869479
0.127344580992976,0.00695341338252327,0.190741793872805,7.19101296563686e-05,0.00102985325445454,0.0883247020160022
0.0946606089873958,0.01957386894853,0.182616910113913,2.86374698058943e-05,0.00225789552092521,0.0357377470734976
0.064305671055551,0.0203216931812873,0.127355495964141,0.000107251357457338,0.024221674592701,0.0584606602549982
0.105302879836809,0.00809288708728026,0.159750655001119,4.53970064508357e-05,0.037876872133613,0.0515912740640794
0.0163554373132805,0.0151586823994244,0.165739900108854,1.23938093500734e-05,0.0239613007599631,0.0965518014072542
0.050448509251499,0.00941602676537686,0.191754196856044,6.70077029888557e-06,0.0161688509118353,0.0850115628180846
0.0391631045403053,0.016990619624721,0.178434069893946,7.69554820276693e-05,0.0412544035641502,0.0523228510355662
0.0405705724317563,0.004156593737199,0.155164891225149,8.71457179787487e-05,0.0607484908285702,0.0698467472181302
0.125709670728702,0.0140283336914606,0.138540053300569,4.00444168895551e-05,0.0331971923716503,0.137787263395579
0.122032887145818,0.0145441620036101,0.134967070135927,4.42257023031258e-05,0.018100999893097,0.0516846438897521
0.082510935902237,0.0220314552689586,0.165579165201078,0.000111297305858582,0.00322544111594273,0.0652204797484783
0.0181217139156898,0.00239816442922752,0.13728877829305,0.000114322595854351,0.00950849576705977,0.0533990927885882
0.0279179400068398,0.00311195956881565,0.195683800050677,7.21408849714901e-05,0.0185531896512804,0.0505160376532115
0.05422887003531,0.0164139856926431,0.135897468746031,8.24601064004837e-05,0.0327849028752028,0.135409716763505
0.152564806654236,0.0156390121836479,0.154257352100158,4.75046221578732e-05,0.0308095945841146,0.104597010687835
0.0220046884821761,0.0143674043055873,0.179231181906046,2.98254567409237e-05,0.0484271865697173,0.101684688806623
0.138874276157892,0.0225697109824547,0.173700882198633,4.9603644278774e-05,0.00610503388989943,0.0530172661568777
0.111079683380143,0.0165664086556951,0.207638556397698,2.16627802618138e-05,0.00315536332743297,0.141204928528379
0.0912997217794753,0.00382768662982983,0.167670212259017,0.000108065279002783,0.0393448306306676,0.0556169308544647
0.167799744501326,0.0116148431371908,0.165191893455895,5.10410384079928e-05,0.0563988326780305,0.105274762563936
0.0364508672713337,0.0155337660547868,0.192304425652207,6.37003169319264e-05,0.0474280562884529,0.0429083235537542
0.146211243771761,0.0188999909424261,0.155650422808989,8.35576880558167e-06,0.0601486542847522,0.0448652622069966
0.178648599250646,0.00835633371495082,0.136093525351619,3.15456730288272e-05,0.0118506026459758,0.0357781619015607
0.178422392933809,0.0115599249333347,0.146265988674018,7.29644899440833e-05,0.01350733707767,0.112971057422875
0.0744006552444549,0.0101321875352299,0.153029645380148,8.13346056221245e-05,0.0378057068572001,0.0867339417935912
0.0435901567621049,0.00774249250825228,0.17991829401048,8.62272785491414e-05,0.00617920709143055,0.0926902203058991
0.00848199932675157,0.0159778394520952,0.181264192244652,8.05304772287037e-05,0.0424340584618499,0.120779599595465
0.0618585443456533,0.0101212520793378,0.163934366264816,9.30952590475573e-05,0.0117562308131392,0.0625345291786381
0.151952864011273,0.0176590840297517,0.164866137904634,7.37121009056538e-05,0.0215016498741133,0.122356805391635
0.10182169944361,0.0142009432784415,0.176417254224507,5.82931603110093e-05,0.0117726371079765,0.0761430104719032
0.0917412886570117,0.00677010783610428,0.171240947388322,0.000109759706851385,0.00548631542829543,0.053636265718553
0.107160372823184,0.0124517490701139,0.162978348647573,7.93002017727173e-06,0.0015356945340424,0.124346731021334
0.0163268462794869,0.00242914238922321,0.128659155650609,2.79340424779419e-05,0.0444767047446134,0.102425129176067
0.13079497042252,0.0146959698668006,0.185494965749039,7.95578563519566e-05,0.0125416197529708,0.0366198241710708
0.0137837706212231,0.00967495727643009,0.19762557749597,0.00010187823291856,0.0573038779555873,0.0956916995858203
0.0751824056947872,0.00441695179428221,0.130981211503485,2.18461147300846e-05,0.0562645080451984,0.140954168304747
0.0228687706478937,0.00603920649337506,0.199308314682341,3.13081010923547e-05,0.011868197399374,0.111385902262365
0.191862777704073,0.005918134569407,0.183175681662754,7.99683168577389e-05,0.0330407683975935,0.0359061583412651
0.0442898961678557,0.0210020996029975,0.131668402796255,2.70466439686284e-05,0.0436988782516071,0.0729382685311017
0.12228038288315,0.0183914027516004,0.138146469639033,5.40076692945749e-05,0.0574288757604495,0.111659969836837
0.0448174830723176,0.00766072562544804,0.166634121344902,0.000123180643372906,0.0233771458099472,0.0747189411506324
0.0746891885717836,0.0237194492543774,0.176095457154058,5.48324479856131e-05,0.0313634457408734,0.0797605186694678
0.164117117574916,0.00702206064063675,0.173257276312516,2.57930042102439e-05,0.0403777805142726,0.0829950554594853
0.0387028965064689,0.00236932406442848,0.162776574594189,2.01669669070415e-05,0.0375506431416223,0.0688306991870438
0.183407327947034,0.00841801760052558,0.172142389351988,6.10162736755739e-05,0.0370211644781257,0.0981052283667887
0.121397389684969,0.0157551840945478,0.151983738743871,9.70895957388851e-05,0.0075801642652357,0.114762537759369
0.0852215683142379,0.00912632428740507,0.147559597694019,9.6247925403766e-05,0.0404223671984024,0.10851305869456
0.0569043161591281,0.0219790864867154,0.17072198810495,8.86172396602299e-05,0.0472413740561654,0.0908191251175589
0.155654733080664,0.0171053364782239,0.180828564992817,0.00011782757517888,0.0301261271653385,0.0990018497067908
0.00651581643783641,0.0165847055475845,0.177921805673559,8.77573970268576e-06,0.0345039916132491,0.134579513598551
0.11348015065753,0.00547836116532428,0.196480327741492,7.88538231537254e-05,0.00850606386026283,0.0428548586420555
0.164042719436213,0.00675180970901577,0.208014597393122,9.88058966942384e-06,0.0471845119868352,0.08485207966803
0.0457430008735363,0.0237885683357368,0.175747204676852,6.1204401258286e-05,0.00337949571274783,0.10063660713549
0.062342368458733,0.0021168153006739,0.159780937136402,9.98337407490393e-05,0.0593425433184762,0.0615062669125628
0.150728378160087,0.0215956482177964,0.176788814409253,2.34685134841944e-05,0.0443595885118204,0.0436321523388627
0.0782941759835585,0.0205180420942022,0.179980836835924,2.05944820278851e-05,0.0423113036185583,0.0720280124401199
0.174622400066923,0.0148848923206638,0.125917116499286,0.000119453153268561,0.038079699048362,0.125165298107439
0.014362890357055,0.0112055321048189,0.17585651682341,8.67587922942683e-05,0.0529574823796742,0.0449211496218587
0.0714594347473832,0.00400032449548686,0.208074056649726,9.79292836476012e-05,0.0609312943856755,0.135234328837838
0.180476490852382,0.00335520720512998,0.152753363725474,0.000123632481233031,0.0473755889850871,0.123984487156904
0.139094651038428,0.00484402845450265,0.194431030711944,7.3027160494106e-05,0.0300164917747952,0.0930104674158174
0.030057363310702,0.014663297002916,0.184219723961237,7.22160821382135e-05,0.0608956060603992,0.0799494189960103
0.061300244926048,0.0030613956961624,0.197231019215552,0.000116987229331438,0.0146866708471996,0.039612953123995
0.129831489670593,0.0162934426197235,0.1764691190762,8.30193703200501e-05,0.00528526417609231,0.0757524107199595
0.0359200602595162,0.00157773676042924,0.14121680637034,7.89680916707199e-05,0.0218295078076889,0.0748444550696286
0.1344392649186,0.0205306431684405,0.132005930452698,5.17947423968424e-05,0.06101598407559,0.0529453122477224
0.0434368410558328,0.0196773429424973,0.151968995762521,6.44434256767385e-06,0.0616655167903916,0.119770891522013
0.178899776464677,0.00421973142217662,0.129911159025795,8.98987321435298e-05,0.0193524930522915,0.0709134679807983
0.0832195971756205,0.00391714895977897,0.136180186270761,0.000108574443088188,0.0044094187652999,0.065953052180267
0.100444135455256,0.0134185099448176,0.169850255322031,9.85260056659253e-05,0.017744075549375,0.0754760754601416
0.053030815055996,0.00719986547499673,0.134589052861076,2.21971880448489e-05,0.0549950743449818,0.0538868472017419
0.0944092819306918,0.0128495770560704,0.144682102245372,0.000110685493827805,0.0589473467514139,0.046974760020993
0.0399645546234284,0.00898561684083574,0.161181674498657,5.36914656237293e-05,0.0383015174028623,0.122670055219906
0.0135444573353778,0.0110553450822853,0.172942311770874,8.87789624894303e-05,0.00861502246305648,0.105824306142927
0.157810160150428,0.0169445201133132,0.155894279972922,6.68726009788647e-05,0.0554151364917092,0.0487808188727199
0.120266195151007,0.0141804754368834,0.140150255137699,4.91987945078613e-05,0.0120558869631048,0.0856547303295604
0.172029137979673,0.0228712595521539,0.142774303579634,4.340118615456e-05,0.0446586955199379,0.0538643047682165
0.126726930086956,0.0104193531503165,0.12323157297862,2.58914537632845e-05,0.00214074990358723,0.0558142949109755
0.0300678889830017,0.0148715933743863,0.142692238505983,3.71974569595099e-05,0.00880312735005346,0.114454980124229
0.182644660829147,0.0223869155259427,0.16316484288158,4.85709590610452e-05,0.0504421316569496,0.119997269892482
0.0924140984345058,0.006110589650497,0.181806883338986,3.09778613941719e-05,0.0269280744311199,0.0510508927477605
0.15512409899828,0.00669142542324977,0.150777434973124,9.49560927645442e-06,0.0427464419715738,0.0473271964537076
0.055568479906857,0.00823037699952918,0.170639342277964,5.08637446130598e-05,0.0450964273261291,0.067814447574859
0.0475520912631869,0.0200832923429255,0.188484611230872,0.000112873408571442,0.0227477440168546,0.0972451593918131
0.0671620517630506,0.0233107504424498,0.151816448869053,6.78777409610794e-06,0.00824409363510731,0.116237621679068
0.0973887979348265,0.020053260674532,0.162406772206573,0.000106114230157286,0.0306375316361265,0.0359892971687421
0.0121848070877031,0.0226511563229045,0.147762549385963,3.76613343713633e-05,0.0163645861432883,0.135106315960822
0.0252516903450926,0.00608013628591525,0.200034192265983,4.01208346143625e-05,0.0297013037961485,0.0839506962191476
0.0521708111802599,0.00659631582899594,0.191242119663334,9.74112058545658e-05,0.0436155757639112,0.125002909790074
0.0200936894909094,0.0146519390405069,0.18821114041977,9.76256447985252e-05,0.015066254016328,0.132367476702209
0.0349349041248559,0.00644080458693598,0.197071390926004,5.75770670663839e-05,0.0107170689424432,0.0726341329263965
0.135505643928824,0.00426031847058224,0.206234390914471,6.56360292739084e-05,0.0422516774937979,0.0500465008116954
0.0345163094607125,0.0139562948622216,0.188133325524177,5.53859345643126e-05,0.0225506836723699,0.0930503360689922
0.106884792033031,0.0215615911017599,0.125096701159824,6.98238188682004e-05,0.046671570143831,0.0601531857069687
0.0203393241921457,0.0156143431925591,0.130700054705969,8.38569227116432e-05,0.0200568355977147,0.0943649145029475
0.0710196152560291,0.0225887429395007,0.14428565272976,9.48040879193887e-05,0.00668981097486905,0.112501666954421
0.161138351112486,0.0174233588482951,0.176150746244356,0.000108251618650595,0.0260488734070271,0.114193793638247
0.129970442049698,0.00937992805874284,0.177818215014479,0.000119721770189235,0.00608573262618458,0.0668233478331534
0.0472431382122737,0.012495716537046,0.139372131593093,5.28378281079391e-05,0.0494302425679106,0.0380380827763927
0.153607755240726,0.0151844626715408,0.167074167983003,2.15591586659808e-05,0.029657931184129,0.119218524768984
0.18292388072307,0.00640166367088007,0.149248052188717,8.89354698463388e-05,0.000436554532829701,0.0987073433814145
0.19074932146837,0.0156238725909166,0.125571996427387,9.18736046741068e-05,0.00308469102663537,0.100799929516266
0.0803034233957634,0.0203629170309747,0.176224705771013,8.21359836273296e-05,0.0352461582899738,0.0645089424373095
0.174534734481612,0.00902112448917924,0.13014185323887,1.08580888394927e-05,0.0583189876066066,0.0366883666359483
0.0642790217387658,0.0174407393159358,0.185616077360462,0.000120912903727259,0.0323393201117149,0.0633170544032453
0.166948723138297,0.00250789563680042,0.13326739847654,5.8545186928516e-05,0.0453389021931922,0.124494877852809
0.0816957374160341,0.0175788738228331,0.137344695270845,3.82713246641963e-05,0.0106853769920133,0.0668881692617487
0.0392510832738456,0.00296387766481168,0.134988690447605,7.53652690838147e-05,0.0102367500071463,0.0459563697268643
0.0921057500313981,0.0196839092460617,0.125358903173804,3.24502620362278e-05,0.0254393601026288,0.0704170189033222
0.0243784028425671,0.0181431223280081,0.171514083157949,9.050401034902e-05,0.0258702478387995,0.117182703714856
0.064006203651045,0.00451964876928816,0.170410087196231,4.18854951309837e-05,0.00530221244724477,0.0555391402429162
0.054133685341935,0.0195818422678386,0.137381796525272,5.69096281955458e-05,0.045287052947171,0.042706337272286
0.0525528395982448,0.00786479998525105,0.125003545264834,8.9674815848082e-05,0.0448536751744361,0.0841699923829257
0.0805811607010081,0.0229669347532293,0.137240661930094,7.77438360438169e-05,0.0527043213384231,0.0790097903367797
0.128858830853186,0.0100249580373414,0.168194558707296,7.68061965267425e-06,0.0207934506567527,0.0685199387165568
0.0522200653026054,0.0087397233465034,0.135328812826947,4.23186844948821e-05,0.0389199759302297,0.0887475017795273
0.0599689194665339,0.0206912998239947,0.198114087360476,2.35802850744347e-05,0.0357962814634455,0.10280234255233
0.173944767880071,0.0217852955571757,0.152173865539073,0.000121987522360915,0.0503317373667788,0.0950257345640642
0.170285649982883,0.019623256433729,0.139364264207294,0.000121860832718625,0.0302207428056445,0.0431240870325553
0.00893220644564233,0.0130216208455199,0.13192647761789,7.23027301226343e-06,0.0222461552642147,0.0751177094728177
0.016550134245091,0.0179456387489631,0.178573689689072,6.14306719372875e-05,0.0196069210625651,0.139091068313492
0.182044675548407,0.00527372645197141,0.205590258687945,9.75860377512923e-05,0.0151859169030908,0.0780762867944946
0.105437636859403,0.017613786182505,0.160271067368062,0.000107632914123114,0.0325434213427193,0.139846780726367
0.037510794443424,0.0118682327845285,0.183005972404768,9.77149639813205e-05,0.050088301275684,0.142617663303667
0.127287652691612,0.0227382780377713,0.174761502765042,4.81652478302169e-05,0.00902008531472418,0.128822172327701
0.114124240158079,0.0106275891399218,0.138241078465893,2.52257248535324e-05,0.0239927163658048,0.126471326643329
0.095065758807722,0.0228025246435948,0.161705778210654,0.000117225199269945,0.0536277112088448,0.12307531724789
0.0214852968206721,0.0166792814105575,0.190664854260721,0.000117587716956383,0.0149147443348806,0.046516027253044
0.0410045482616649,0.0153769654870591,0.146005399705872,5.54322305796417e-06,0.0151100235670281,0.117742280531541
0.189861943512198,0.00310217095268342,0.171933450265898,1.39934006725158e-05,0.0571537826599506,0.101946582642747
0.15017072989594,0.00499339794559939,0.183792491859991,7.41499908689251e-05,0.0115896454834967,0.106555073037376
0.134992672522336,0.0200278283285239,0.134542660526354,8.60599782460955e-05,0.0521112573109712,0.110183754205208
0.0624727339229212,0.0107457622810462,0.132671096830583,3.7748301583819e-05,0.00285142540324669,0.107027297175456
0.0104575548094776,0.0176969592097062,0.141855091740756,2.24362596629227e-05,0.0192089506625201,0.0880667048927427
0.0202528278608134,0.00488008969144763,0.15730813613731,0.000123985975387671,0.0557212939553967,0.128285727492686
0.114584434034692,0.0216597021704689,0.131535944788811,2.36799107211209e-05,0.0172828885382678,0.110364212228334
0.071725222818733,0.00454433948735099,0.15093405062713,0.000106079088867294,0.0115576193908788,0.0457797225880228
0.0637955334253588,0.0147492213159485,0.13437714292141,1.90483491695846e-05,0.0134047881744773,0.121040462539361
0.136595967031058,0.00813186719262277,0.147600952925385,8.6378876437875e-05,0.0515297925345847,0.0724923013334258
0.16767380321092,0.00563363931469133,0.190693606165875,6.07966159872633e-05,0.0160159536459034,0.106160740594388
0.186936296151964,0.00994120040450307,0.206541523658943,3.60119291924271e-05,0.00603761187145977,0.110329423157914
0.0120816553682184,0.0131124039181161,0.123949313464827,6.71397577344784e-05,0.0404527778888354,0.0896729489972408
0.190667153446393,0.00727648573582909,0.128644333975759,6.95356991127329e-05,0.0512436618341454,0.107380233085668
0.148332121983458,0.00567010433862085,0.124268960056936,4.53342400157313e-05,0.0432798663637959,0.0630905024649034
0.0896675838809159,0.0154631547077248,0.136499493508176,5.69398160214999e-05,0.0087723607100787,0.133093566138076
0.112358280230535,0.0106817962740481,0.201122275483724,4.87976104975602e-05,0.0112658388480464,0.0922319664574701
0.140605657275658,0.00667506739714374,0.182733834717378,9.47624787676101e-05,0.0101074122838162,0.0819721545023453
0.119884602815934,0.0111281732028089,0.188548675645421,0.000120836188220418,0.0127509224963196,0.139465874819365
0.161174239321362,0.0150252495838267,0.198170606565383,5.30777279852178e-05,0.0586757964841695,0.0740526744095746
0.0917246166754966,0.00284180491792912,0.202576480572313,7.3534753783452e-05,0.0491656947102163,0.0617219063479656
0.0107451235131284,0.018237212680898,0.152254990741864,4.09845216611073e-05,0.00232905802936758,0.139922383970535
0.131771507077876,0.0133340905437357,0.127903125303467,3.34227901758735e-05,0.0280394279543797,0.0895593267276329
0.130201883673854,0.0126209857073489,0.200844701172048,4.86817817180934e-05,0.0510515844870279,0.0759003106751237
0.0725146581466433,0.00557150346255388,0.195466911479582,4.45944913696147e-05,0.0042345913527197,0.0810888317104598
0.0567974687479036,0.0226284351728631,0.178177207837259,2.71374507426111e-05,0.0538296549979038,0.141643940129408
0.0656895115733138,0.00612538998182356,0.135558342885344,0.000117527577030804,0.00255721400814786,0.101079395647441
0.118273029719126,0.017016855540403,0.189271723087387,7.1946311498384e-05,0.0353193376409005,0.138289944297889
0.140549273641344,0.0118906643990071,0.142218839583609,4.77427107236589e-05,0.0445341385271868,0.133133468996376
0.117021890811948,0.0129115716947952,0.126757245753886,0.000118567887835693,0.0253375943997422,0.0771808479864122
0.0192608978037115,0.00798374562822486,0.200004780711514,6.13448774337862e-05,0.0137191608084984,0.0421878779667831
0.0452852808989292,0.00882154562961355,0.155120254416176,2.81544651497302e-05,0.0351524796378441,0.0368705917656133
0.0376748375388585,0.0159434829093262,0.128745197664327,0.000105244194295383,0.0346427433898732,0.124293869456974
0.0939396466978347,0.011916839750027,0.169664587391975,0.000108702601611521,0.0258574593206179,0.129126160469223
0.0342100486076697,0.018353343494599,0.148295090215872,2.07285242907456e-05,0.0176724637817652,0.057283310493552
0.0194930757744125,0.0122698740057248,0.135222474180562,4.3647798675779e-05,0.024653049779101,0.0782674112485384
0.152277112107487,0.022748240028253,0.145209985138152,3.37788235214669e-05,0.0139079621766107,0.0873481542561784
0.151877763056221,0.014837508732453,0.160320973545995,0.000123245924139264,0.00982289832611525,0.125555373391092
0.162551072001348,0.0105894727201813,0.161900634126197,2.55043901040842e-05,0.0330705211842863,0.0629406111102694
0.154994809540107,0.0104698910478978,0.191324294887664,7.16757454659061e-05,0.0556606675805243,0.0647530896183827
0.110174438683462,0.0030193765091161,0.121742888831462,6.44199836437966e-05,0.00685068773051557,0.129305101647897
