"","num_vacc_per_case","scenario"
"518",217,"Scenario 5 (high transmissibility in hospital)"
"519",217,"Scenario 5 (high transmissibility in hospital)"
"520",217,"Scenario 5 (high transmissibility in hospital)"
"521",217,"Scenario 5 (high transmissibility in hospital)"
"522",217,"Scenario 5 (high transmissibility in hospital)"
"523",217,"Scenario 5 (high transmissibility in hospital)"
"524",217,"Scenario 5 (high transmissibility in hospital)"
"525",174,"Scenario 5 (high transmissibility in hospital)"
"526",174,"Scenario 5 (high transmissibility in hospital)"
"527",174,"Scenario 5 (high transmissibility in hospital)"
"528",174,"Scenario 5 (high transmissibility in hospital)"
"529",174,"Scenario 5 (high transmissibility in hospital)"
"530",174,"Scenario 5 (high transmissibility in hospital)"
"531",174,"Scenario 5 (high transmissibility in hospital)"
"532",174,"Scenario 5 (high transmissibility in hospital)"
"533",174,"Scenario 5 (high transmissibility in hospital)"
"534",174,"Scenario 5 (high transmissibility in hospital)"
"535",174,"Scenario 5 (high transmissibility in hospital)"
"536",144,"Scenario 5 (high transmissibility in hospital)"
"537",144,"Scenario 5 (high transmissibility in hospital)"
"538",144,"Scenario 5 (high transmissibility in hospital)"
"539",144,"Scenario 5 (high transmissibility in hospital)"
"540",144,"Scenario 5 (high transmissibility in hospital)"
"541",144,"Scenario 5 (high transmissibility in hospital)"
"542",144,"Scenario 5 (high transmissibility in hospital)"
"543",144,"Scenario 5 (high transmissibility in hospital)"
"544",144,"Scenario 5 (high transmissibility in hospital)"
"545",144,"Scenario 5 (high transmissibility in hospital)"
"546",144,"Scenario 5 (high transmissibility in hospital)"
"547",123,"Scenario 5 (high transmissibility in hospital)"
"548",123,"Scenario 5 (high transmissibility in hospital)"
"549",123,"Scenario 5 (high transmissibility in hospital)"
"550",123,"Scenario 5 (high transmissibility in hospital)"
"551",123,"Scenario 5 (high transmissibility in hospital)"
"552",123,"Scenario 5 (high transmissibility in hospital)"
"553",123,"Scenario 5 (high transmissibility in hospital)"
"554",123,"Scenario 5 (high transmissibility in hospital)"
"555",123,"Scenario 5 (high transmissibility in hospital)"
"556",123,"Scenario 5 (high transmissibility in hospital)"
"557",123,"Scenario 5 (high transmissibility in hospital)"
"558",108,"Scenario 5 (high transmissibility in hospital)"
"559",108,"Scenario 5 (high transmissibility in hospital)"
"560",108,"Scenario 5 (high transmissibility in hospital)"
"561",108,"Scenario 5 (high transmissibility in hospital)"
"562",108,"Scenario 5 (high transmissibility in hospital)"
"563",108,"Scenario 5 (high transmissibility in hospital)"
"564",108,"Scenario 5 (high transmissibility in hospital)"
"565",108,"Scenario 5 (high transmissibility in hospital)"
"566",108,"Scenario 5 (high transmissibility in hospital)"
"567",108,"Scenario 5 (high transmissibility in hospital)"
"568",108,"Scenario 5 (high transmissibility in hospital)"
"569",96,"Scenario 5 (high transmissibility in hospital)"
"570",96,"Scenario 5 (high transmissibility in hospital)"
"571",96,"Scenario 5 (high transmissibility in hospital)"
"572",96,"Scenario 5 (high transmissibility in hospital)"
"573",96,"Scenario 5 (high transmissibility in hospital)"
"574",96,"Scenario 5 (high transmissibility in hospital)"
"575",96,"Scenario 5 (high transmissibility in hospital)"
"576",96,"Scenario 5 (high transmissibility in hospital)"
"577",96,"Scenario 5 (high transmissibility in hospital)"
"578",96,"Scenario 5 (high transmissibility in hospital)"
"579",96,"Scenario 5 (high transmissibility in hospital)"
"580",86,"Scenario 5 (high transmissibility in hospital)"
"581",86,"Scenario 5 (high transmissibility in hospital)"
"582",86,"Scenario 5 (high transmissibility in hospital)"
"583",86,"Scenario 5 (high transmissibility in hospital)"
"584",86,"Scenario 5 (high transmissibility in hospital)"
"585",86,"Scenario 5 (high transmissibility in hospital)"
"586",86,"Scenario 5 (high transmissibility in hospital)"
"587",86,"Scenario 5 (high transmissibility in hospital)"
"588",86,"Scenario 5 (high transmissibility in hospital)"
"589",86,"Scenario 5 (high transmissibility in hospital)"
"590",86,"Scenario 5 (high transmissibility in hospital)"
"591",874,"Scenario 5 (high transmissibility in hospital)"
"592",874,"Scenario 5 (high transmissibility in hospital)"
"593",874,"Scenario 5 (high transmissibility in hospital)"
"594",874,"Scenario 5 (high transmissibility in hospital)"
"595",874,"Scenario 5 (high transmissibility in hospital)"
"596",874,"Scenario 5 (high transmissibility in hospital)"
"597",874,"Scenario 5 (high transmissibility in hospital)"
"598",874,"Scenario 5 (high transmissibility in hospital)"
"599",874,"Scenario 5 (high transmissibility in hospital)"
"600",874,"Scenario 5 (high transmissibility in hospital)"
"601",874,"Scenario 5 (high transmissibility in hospital)"
"602",436,"Scenario 5 (high transmissibility in hospital)"
"603",436,"Scenario 5 (high transmissibility in hospital)"
"604",436,"Scenario 5 (high transmissibility in hospital)"
"605",436,"Scenario 5 (high transmissibility in hospital)"
"606",436,"Scenario 5 (high transmissibility in hospital)"
"607",436,"Scenario 5 (high transmissibility in hospital)"
"608",436,"Scenario 5 (high transmissibility in hospital)"
"609",436,"Scenario 5 (high transmissibility in hospital)"
"610",436,"Scenario 5 (high transmissibility in hospital)"
"611",436,"Scenario 5 (high transmissibility in hospital)"
"612",436,"Scenario 5 (high transmissibility in hospital)"
"613",290,"Scenario 5 (high transmissibility in hospital)"
"614",290,"Scenario 5 (high transmissibility in hospital)"
"615",290,"Scenario 5 (high transmissibility in hospital)"
"616",290,"Scenario 5 (high transmissibility in hospital)"
"617",290,"Scenario 5 (high transmissibility in hospital)"
"618",290,"Scenario 5 (high transmissibility in hospital)"
"619",290,"Scenario 5 (high transmissibility in hospital)"
"620",290,"Scenario 5 (high transmissibility in hospital)"
"621",290,"Scenario 5 (high transmissibility in hospital)"
"622",290,"Scenario 5 (high transmissibility in hospital)"
"623",290,"Scenario 5 (high transmissibility in hospital)"
"624",217,"Scenario 5 (high transmissibility in hospital)"
"625",217,"Scenario 5 (high transmissibility in hospital)"
"626",217,"Scenario 5 (high transmissibility in hospital)"
"627",217,"Scenario 5 (high transmissibility in hospital)"
"628",217,"Scenario 5 (high transmissibility in hospital)"
"629",217,"Scenario 5 (high transmissibility in hospital)"
"630",217,"Scenario 5 (high transmissibility in hospital)"
"631",217,"Scenario 5 (high transmissibility in hospital)"
"632",217,"Scenario 5 (high transmissibility in hospital)"
"633",217,"Scenario 5 (high transmissibility in hospital)"
"634",217,"Scenario 5 (high transmissibility in hospital)"
"635",174,"Scenario 5 (high transmissibility in hospital)"
"636",174,"Scenario 5 (high transmissibility in hospital)"
"637",174,"Scenario 5 (high transmissibility in hospital)"
"638",174,"Scenario 5 (high transmissibility in hospital)"
"639",174,"Scenario 5 (high transmissibility in hospital)"
"640",174,"Scenario 5 (high transmissibility in hospital)"
"641",174,"Scenario 5 (high transmissibility in hospital)"
"642",174,"Scenario 5 (high transmissibility in hospital)"
"643",174,"Scenario 5 (high transmissibility in hospital)"
"644",174,"Scenario 5 (high transmissibility in hospital)"
"645",174,"Scenario 5 (high transmissibility in hospital)"
"646",144,"Scenario 5 (high transmissibility in hospital)"
"647",144,"Scenario 5 (high transmissibility in hospital)"
"648",144,"Scenario 5 (high transmissibility in hospital)"
"649",144,"Scenario 5 (high transmissibility in hospital)"
"650",144,"Scenario 5 (high transmissibility in hospital)"
"651",144,"Scenario 5 (high transmissibility in hospital)"
"652",144,"Scenario 5 (high transmissibility in hospital)"
"653",144,"Scenario 5 (high transmissibility in hospital)"
"654",144,"Scenario 5 (high transmissibility in hospital)"
"655",144,"Scenario 5 (high transmissibility in hospital)"
"656",144,"Scenario 5 (high transmissibility in hospital)"
"657",123,"Scenario 5 (high transmissibility in hospital)"
"658",123,"Scenario 5 (high transmissibility in hospital)"
"659",123,"Scenario 5 (high transmissibility in hospital)"
"660",123,"Scenario 5 (high transmissibility in hospital)"
"661",123,"Scenario 5 (high transmissibility in hospital)"
"662",123,"Scenario 5 (high transmissibility in hospital)"
"663",123,"Scenario 5 (high transmissibility in hospital)"
"664",123,"Scenario 5 (high transmissibility in hospital)"
"665",123,"Scenario 5 (high transmissibility in hospital)"
"666",123,"Scenario 5 (high transmissibility in hospital)"
"667",123,"Scenario 5 (high transmissibility in hospital)"
"668",108,"Scenario 5 (high transmissibility in hospital)"
"669",108,"Scenario 5 (high transmissibility in hospital)"
"670",108,"Scenario 5 (high transmissibility in hospital)"
"671",108,"Scenario 5 (high transmissibility in hospital)"
"672",108,"Scenario 5 (high transmissibility in hospital)"
"673",108,"Scenario 5 (high transmissibility in hospital)"
"674",108,"Scenario 5 (high transmissibility in hospital)"
"675",108,"Scenario 5 (high transmissibility in hospital)"
"676",108,"Scenario 5 (high transmissibility in hospital)"
"677",108,"Scenario 5 (high transmissibility in hospital)"
"678",108,"Scenario 5 (high transmissibility in hospital)"
"679",96,"Scenario 5 (high transmissibility in hospital)"
"680",96,"Scenario 5 (high transmissibility in hospital)"
"681",96,"Scenario 5 (high transmissibility in hospital)"
"682",96,"Scenario 5 (high transmissibility in hospital)"
"683",96,"Scenario 5 (high transmissibility in hospital)"
"684",96,"Scenario 5 (high transmissibility in hospital)"
"685",96,"Scenario 5 (high transmissibility in hospital)"
"686",96,"Scenario 5 (high transmissibility in hospital)"
"687",96,"Scenario 5 (high transmissibility in hospital)"
"688",96,"Scenario 5 (high transmissibility in hospital)"
"689",96,"Scenario 5 (high transmissibility in hospital)"
"690",86,"Scenario 5 (high transmissibility in hospital)"
"691",86,"Scenario 5 (high transmissibility in hospital)"
"692",86,"Scenario 5 (high transmissibility in hospital)"
"693",86,"Scenario 5 (high transmissibility in hospital)"
"694",86,"Scenario 5 (high transmissibility in hospital)"
"695",86,"Scenario 5 (high transmissibility in hospital)"
"696",86,"Scenario 5 (high transmissibility in hospital)"
"697",86,"Scenario 5 (high transmissibility in hospital)"
"698",86,"Scenario 5 (high transmissibility in hospital)"
"699",86,"Scenario 5 (high transmissibility in hospital)"
"700",86,"Scenario 5 (high transmissibility in hospital)"
"701",874,"Scenario 5 (high transmissibility in hospital)"
"702",874,"Scenario 5 (high transmissibility in hospital)"
"703",874,"Scenario 5 (high transmissibility in hospital)"
"704",874,"Scenario 5 (high transmissibility in hospital)"
"705",874,"Scenario 5 (high transmissibility in hospital)"
"706",874,"Scenario 5 (high transmissibility in hospital)"
"707",874,"Scenario 5 (high transmissibility in hospital)"
"708",874,"Scenario 5 (high transmissibility in hospital)"
"709",874,"Scenario 5 (high transmissibility in hospital)"
"710",874,"Scenario 5 (high transmissibility in hospital)"
"711",874,"Scenario 5 (high transmissibility in hospital)"
"712",436,"Scenario 5 (high transmissibility in hospital)"
"713",436,"Scenario 5 (high transmissibility in hospital)"
"714",436,"Scenario 5 (high transmissibility in hospital)"
"715",436,"Scenario 5 (high transmissibility in hospital)"
"716",436,"Scenario 5 (high transmissibility in hospital)"
"717",436,"Scenario 5 (high transmissibility in hospital)"
"718",436,"Scenario 5 (high transmissibility in hospital)"
"719",436,"Scenario 5 (high transmissibility in hospital)"
"720",436,"Scenario 5 (high transmissibility in hospital)"
"721",436,"Scenario 5 (high transmissibility in hospital)"
"722",436,"Scenario 5 (high transmissibility in hospital)"
"723",290,"Scenario 5 (high transmissibility in hospital)"
"724",290,"Scenario 5 (high transmissibility in hospital)"
"725",290,"Scenario 5 (high transmissibility in hospital)"
"726",290,"Scenario 5 (high transmissibility in hospital)"
"727",290,"Scenario 5 (high transmissibility in hospital)"
"728",290,"Scenario 5 (high transmissibility in hospital)"
"729",290,"Scenario 5 (high transmissibility in hospital)"
"730",290,"Scenario 5 (high transmissibility in hospital)"
"731",290,"Scenario 5 (high transmissibility in hospital)"
"732",290,"Scenario 5 (high transmissibility in hospital)"
"733",290,"Scenario 5 (high transmissibility in hospital)"
"734",217,"Scenario 5 (high transmissibility in hospital)"
"735",217,"Scenario 5 (high transmissibility in hospital)"
"736",217,"Scenario 5 (high transmissibility in hospital)"
"737",217,"Scenario 5 (high transmissibility in hospital)"
"738",217,"Scenario 5 (high transmissibility in hospital)"
"739",217,"Scenario 5 (high transmissibility in hospital)"
"740",217,"Scenario 5 (high transmissibility in hospital)"
"741",217,"Scenario 5 (high transmissibility in hospital)"
"742",217,"Scenario 5 (high transmissibility in hospital)"
"743",217,"Scenario 5 (high transmissibility in hospital)"
"744",217,"Scenario 5 (high transmissibility in hospital)"
"745",174,"Scenario 5 (high transmissibility in hospital)"
"746",174,"Scenario 5 (high transmissibility in hospital)"
"747",174,"Scenario 5 (high transmissibility in hospital)"
"748",174,"Scenario 5 (high transmissibility in hospital)"
"749",174,"Scenario 5 (high transmissibility in hospital)"
"750",174,"Scenario 5 (high transmissibility in hospital)"
"751",174,"Scenario 5 (high transmissibility in hospital)"
"752",174,"Scenario 5 (high transmissibility in hospital)"
"753",174,"Scenario 5 (high transmissibility in hospital)"
"754",174,"Scenario 5 (high transmissibility in hospital)"
"755",174,"Scenario 5 (high transmissibility in hospital)"
"756",144,"Scenario 5 (high transmissibility in hospital)"
"757",144,"Scenario 5 (high transmissibility in hospital)"
"758",144,"Scenario 5 (high transmissibility in hospital)"
"759",144,"Scenario 5 (high transmissibility in hospital)"
"760",144,"Scenario 5 (high transmissibility in hospital)"
"761",144,"Scenario 5 (high transmissibility in hospital)"
"762",144,"Scenario 5 (high transmissibility in hospital)"
"763",144,"Scenario 5 (high transmissibility in hospital)"
"764",144,"Scenario 5 (high transmissibility in hospital)"
"765",144,"Scenario 5 (high transmissibility in hospital)"
"766",144,"Scenario 5 (high transmissibility in hospital)"
"767",123,"Scenario 5 (high transmissibility in hospital)"
"768",123,"Scenario 5 (high transmissibility in hospital)"
"769",123,"Scenario 5 (high transmissibility in hospital)"
"770",123,"Scenario 5 (high transmissibility in hospital)"
"771",123,"Scenario 5 (high transmissibility in hospital)"
"772",123,"Scenario 5 (high transmissibility in hospital)"
"773",123,"Scenario 5 (high transmissibility in hospital)"
"774",123,"Scenario 5 (high transmissibility in hospital)"
"775",123,"Scenario 5 (high transmissibility in hospital)"
"776",123,"Scenario 5 (high transmissibility in hospital)"
"777",123,"Scenario 5 (high transmissibility in hospital)"
"778",108,"Scenario 5 (high transmissibility in hospital)"
"779",108,"Scenario 5 (high transmissibility in hospital)"
"780",108,"Scenario 5 (high transmissibility in hospital)"
"781",108,"Scenario 5 (high transmissibility in hospital)"
"782",108,"Scenario 5 (high transmissibility in hospital)"
"783",108,"Scenario 5 (high transmissibility in hospital)"
"784",108,"Scenario 5 (high transmissibility in hospital)"
"785",108,"Scenario 5 (high transmissibility in hospital)"
"786",108,"Scenario 5 (high transmissibility in hospital)"
"787",108,"Scenario 5 (high transmissibility in hospital)"
"788",108,"Scenario 5 (high transmissibility in hospital)"
"789",96,"Scenario 5 (high transmissibility in hospital)"
"790",96,"Scenario 5 (high transmissibility in hospital)"
"791",96,"Scenario 5 (high transmissibility in hospital)"
"792",96,"Scenario 5 (high transmissibility in hospital)"
"793",96,"Scenario 5 (high transmissibility in hospital)"
"794",96,"Scenario 5 (high transmissibility in hospital)"
"795",96,"Scenario 5 (high transmissibility in hospital)"
"796",96,"Scenario 5 (high transmissibility in hospital)"
"797",96,"Scenario 5 (high transmissibility in hospital)"
"798",96,"Scenario 5 (high transmissibility in hospital)"
"799",96,"Scenario 5 (high transmissibility in hospital)"
"800",86,"Scenario 5 (high transmissibility in hospital)"
"801",86,"Scenario 5 (high transmissibility in hospital)"
"802",86,"Scenario 5 (high transmissibility in hospital)"
"803",86,"Scenario 5 (high transmissibility in hospital)"
"804",86,"Scenario 5 (high transmissibility in hospital)"
"805",86,"Scenario 5 (high transmissibility in hospital)"
"806",86,"Scenario 5 (high transmissibility in hospital)"
"807",86,"Scenario 5 (high transmissibility in hospital)"
"808",86,"Scenario 5 (high transmissibility in hospital)"
"809",86,"Scenario 5 (high transmissibility in hospital)"
"810",86,"Scenario 5 (high transmissibility in hospital)"
"811",875,"Scenario 5 (high transmissibility in hospital)"
"812",875,"Scenario 5 (high transmissibility in hospital)"
"813",875,"Scenario 5 (high transmissibility in hospital)"
"814",875,"Scenario 5 (high transmissibility in hospital)"
"815",875,"Scenario 5 (high transmissibility in hospital)"
"816",875,"Scenario 5 (high transmissibility in hospital)"
"817",875,"Scenario 5 (high transmissibility in hospital)"
"818",875,"Scenario 5 (high transmissibility in hospital)"
"819",875,"Scenario 5 (high transmissibility in hospital)"
"820",875,"Scenario 5 (high transmissibility in hospital)"
"821",875,"Scenario 5 (high transmissibility in hospital)"
"822",436,"Scenario 5 (high transmissibility in hospital)"
"823",436,"Scenario 5 (high transmissibility in hospital)"
"824",436,"Scenario 5 (high transmissibility in hospital)"
"825",436,"Scenario 5 (high transmissibility in hospital)"
"826",436,"Scenario 5 (high transmissibility in hospital)"
"827",436,"Scenario 5 (high transmissibility in hospital)"
"828",436,"Scenario 5 (high transmissibility in hospital)"
"829",436,"Scenario 5 (high transmissibility in hospital)"
"830",436,"Scenario 5 (high transmissibility in hospital)"
"831",436,"Scenario 5 (high transmissibility in hospital)"
"832",436,"Scenario 5 (high transmissibility in hospital)"
"833",290,"Scenario 5 (high transmissibility in hospital)"
"834",290,"Scenario 5 (high transmissibility in hospital)"
"835",290,"Scenario 5 (high transmissibility in hospital)"
"836",290,"Scenario 5 (high transmissibility in hospital)"
"837",290,"Scenario 5 (high transmissibility in hospital)"
"838",290,"Scenario 5 (high transmissibility in hospital)"
"839",290,"Scenario 5 (high transmissibility in hospital)"
"840",290,"Scenario 5 (high transmissibility in hospital)"
"841",290,"Scenario 5 (high transmissibility in hospital)"
"842",290,"Scenario 5 (high transmissibility in hospital)"
"843",290,"Scenario 5 (high transmissibility in hospital)"
"844",217,"Scenario 5 (high transmissibility in hospital)"
"845",217,"Scenario 5 (high transmissibility in hospital)"
"846",217,"Scenario 5 (high transmissibility in hospital)"
"847",217,"Scenario 5 (high transmissibility in hospital)"
"848",217,"Scenario 5 (high transmissibility in hospital)"
"849",217,"Scenario 5 (high transmissibility in hospital)"
"850",217,"Scenario 5 (high transmissibility in hospital)"
"851",217,"Scenario 5 (high transmissibility in hospital)"
"852",217,"Scenario 5 (high transmissibility in hospital)"
"853",217,"Scenario 5 (high transmissibility in hospital)"
"854",217,"Scenario 5 (high transmissibility in hospital)"
"855",174,"Scenario 5 (high transmissibility in hospital)"
"856",174,"Scenario 5 (high transmissibility in hospital)"
"857",174,"Scenario 5 (high transmissibility in hospital)"
"858",174,"Scenario 5 (high transmissibility in hospital)"
"859",174,"Scenario 5 (high transmissibility in hospital)"
"860",174,"Scenario 5 (high transmissibility in hospital)"
"861",174,"Scenario 5 (high transmissibility in hospital)"
"862",174,"Scenario 5 (high transmissibility in hospital)"
"863",174,"Scenario 5 (high transmissibility in hospital)"
"864",174,"Scenario 5 (high transmissibility in hospital)"
"865",174,"Scenario 5 (high transmissibility in hospital)"
"866",144,"Scenario 5 (high transmissibility in hospital)"
"867",144,"Scenario 5 (high transmissibility in hospital)"
"868",144,"Scenario 5 (high transmissibility in hospital)"
"869",144,"Scenario 5 (high transmissibility in hospital)"
"870",144,"Scenario 5 (high transmissibility in hospital)"
"871",144,"Scenario 5 (high transmissibility in hospital)"
"872",144,"Scenario 5 (high transmissibility in hospital)"
"873",144,"Scenario 5 (high transmissibility in hospital)"
"874",144,"Scenario 5 (high transmissibility in hospital)"
"875",144,"Scenario 5 (high transmissibility in hospital)"
"876",144,"Scenario 5 (high transmissibility in hospital)"
"877",124,"Scenario 5 (high transmissibility in hospital)"
"878",124,"Scenario 5 (high transmissibility in hospital)"
"879",124,"Scenario 5 (high transmissibility in hospital)"
"880",124,"Scenario 5 (high transmissibility in hospital)"
"881",124,"Scenario 5 (high transmissibility in hospital)"
"882",124,"Scenario 5 (high transmissibility in hospital)"
"883",124,"Scenario 5 (high transmissibility in hospital)"
"884",124,"Scenario 5 (high transmissibility in hospital)"
"885",124,"Scenario 5 (high transmissibility in hospital)"
"886",124,"Scenario 5 (high transmissibility in hospital)"
"887",124,"Scenario 5 (high transmissibility in hospital)"
"888",108,"Scenario 5 (high transmissibility in hospital)"
"889",108,"Scenario 5 (high transmissibility in hospital)"
"890",108,"Scenario 5 (high transmissibility in hospital)"
"891",108,"Scenario 5 (high transmissibility in hospital)"
"892",108,"Scenario 5 (high transmissibility in hospital)"
"893",108,"Scenario 5 (high transmissibility in hospital)"
"894",108,"Scenario 5 (high transmissibility in hospital)"
"895",108,"Scenario 5 (high transmissibility in hospital)"
"896",108,"Scenario 5 (high transmissibility in hospital)"
"897",108,"Scenario 5 (high transmissibility in hospital)"
"898",108,"Scenario 5 (high transmissibility in hospital)"
"899",96,"Scenario 5 (high transmissibility in hospital)"
"900",96,"Scenario 5 (high transmissibility in hospital)"
"901",96,"Scenario 5 (high transmissibility in hospital)"
"902",96,"Scenario 5 (high transmissibility in hospital)"
"903",96,"Scenario 5 (high transmissibility in hospital)"
"904",96,"Scenario 5 (high transmissibility in hospital)"
"905",96,"Scenario 5 (high transmissibility in hospital)"
"906",96,"Scenario 5 (high transmissibility in hospital)"
"907",96,"Scenario 5 (high transmissibility in hospital)"
"908",96,"Scenario 5 (high transmissibility in hospital)"
"909",96,"Scenario 5 (high transmissibility in hospital)"
"910",86,"Scenario 5 (high transmissibility in hospital)"
"911",86,"Scenario 5 (high transmissibility in hospital)"
"912",86,"Scenario 5 (high transmissibility in hospital)"
"913",86,"Scenario 5 (high transmissibility in hospital)"
"914",86,"Scenario 5 (high transmissibility in hospital)"
"915",86,"Scenario 5 (high transmissibility in hospital)"
"916",86,"Scenario 5 (high transmissibility in hospital)"
"917",86,"Scenario 5 (high transmissibility in hospital)"
"918",86,"Scenario 5 (high transmissibility in hospital)"
"919",86,"Scenario 5 (high transmissibility in hospital)"
"920",86,"Scenario 5 (high transmissibility in hospital)"
"921",875,"Scenario 5 (high transmissibility in hospital)"
"922",875,"Scenario 5 (high transmissibility in hospital)"
"923",875,"Scenario 5 (high transmissibility in hospital)"
"924",875,"Scenario 5 (high transmissibility in hospital)"
"925",875,"Scenario 5 (high transmissibility in hospital)"
"926",875,"Scenario 5 (high transmissibility in hospital)"
"927",875,"Scenario 5 (high transmissibility in hospital)"
"928",875,"Scenario 5 (high transmissibility in hospital)"
"929",875,"Scenario 5 (high transmissibility in hospital)"
"930",875,"Scenario 5 (high transmissibility in hospital)"
"931",875,"Scenario 5 (high transmissibility in hospital)"
"932",436,"Scenario 5 (high transmissibility in hospital)"
"933",436,"Scenario 5 (high transmissibility in hospital)"
"934",436,"Scenario 5 (high transmissibility in hospital)"
"935",436,"Scenario 5 (high transmissibility in hospital)"
"936",436,"Scenario 5 (high transmissibility in hospital)"
"937",436,"Scenario 5 (high transmissibility in hospital)"
"938",436,"Scenario 5 (high transmissibility in hospital)"
"939",436,"Scenario 5 (high transmissibility in hospital)"
"940",436,"Scenario 5 (high transmissibility in hospital)"
"941",436,"Scenario 5 (high transmissibility in hospital)"
"942",436,"Scenario 5 (high transmissibility in hospital)"
"943",290,"Scenario 5 (high transmissibility in hospital)"
"944",290,"Scenario 5 (high transmissibility in hospital)"
"945",290,"Scenario 5 (high transmissibility in hospital)"
"946",290,"Scenario 5 (high transmissibility in hospital)"
"947",290,"Scenario 5 (high transmissibility in hospital)"
"948",290,"Scenario 5 (high transmissibility in hospital)"
"949",290,"Scenario 5 (high transmissibility in hospital)"
"950",290,"Scenario 5 (high transmissibility in hospital)"
"951",290,"Scenario 5 (high transmissibility in hospital)"
"952",290,"Scenario 5 (high transmissibility in hospital)"
"953",290,"Scenario 5 (high transmissibility in hospital)"
"954",217,"Scenario 5 (high transmissibility in hospital)"
"955",217,"Scenario 5 (high transmissibility in hospital)"
"956",217,"Scenario 5 (high transmissibility in hospital)"
"957",217,"Scenario 5 (high transmissibility in hospital)"
"958",217,"Scenario 5 (high transmissibility in hospital)"
"959",217,"Scenario 5 (high transmissibility in hospital)"
"960",217,"Scenario 5 (high transmissibility in hospital)"
"961",217,"Scenario 5 (high transmissibility in hospital)"
"962",217,"Scenario 5 (high transmissibility in hospital)"
"963",217,"Scenario 5 (high transmissibility in hospital)"
"964",217,"Scenario 5 (high transmissibility in hospital)"
"965",174,"Scenario 5 (high transmissibility in hospital)"
"966",174,"Scenario 5 (high transmissibility in hospital)"
"967",174,"Scenario 5 (high transmissibility in hospital)"
"968",174,"Scenario 5 (high transmissibility in hospital)"
"969",174,"Scenario 5 (high transmissibility in hospital)"
"970",174,"Scenario 5 (high transmissibility in hospital)"
"971",174,"Scenario 5 (high transmissibility in hospital)"
"972",174,"Scenario 5 (high transmissibility in hospital)"
"973",174,"Scenario 5 (high transmissibility in hospital)"
"974",174,"Scenario 5 (high transmissibility in hospital)"
"975",174,"Scenario 5 (high transmissibility in hospital)"
"976",144,"Scenario 5 (high transmissibility in hospital)"
"977",144,"Scenario 5 (high transmissibility in hospital)"
"978",144,"Scenario 5 (high transmissibility in hospital)"
"979",144,"Scenario 5 (high transmissibility in hospital)"
"980",144,"Scenario 5 (high transmissibility in hospital)"
"981",144,"Scenario 5 (high transmissibility in hospital)"
"982",144,"Scenario 5 (high transmissibility in hospital)"
"983",144,"Scenario 5 (high transmissibility in hospital)"
"984",144,"Scenario 5 (high transmissibility in hospital)"
"985",144,"Scenario 5 (high transmissibility in hospital)"
"986",144,"Scenario 5 (high transmissibility in hospital)"
"987",124,"Scenario 5 (high transmissibility in hospital)"
"988",124,"Scenario 5 (high transmissibility in hospital)"
"989",124,"Scenario 5 (high transmissibility in hospital)"
"990",124,"Scenario 5 (high transmissibility in hospital)"
"991",124,"Scenario 5 (high transmissibility in hospital)"
"992",124,"Scenario 5 (high transmissibility in hospital)"
"993",124,"Scenario 5 (high transmissibility in hospital)"
"994",124,"Scenario 5 (high transmissibility in hospital)"
"995",124,"Scenario 5 (high transmissibility in hospital)"
"996",124,"Scenario 5 (high transmissibility in hospital)"
"997",124,"Scenario 5 (high transmissibility in hospital)"
"998",108,"Scenario 5 (high transmissibility in hospital)"
"999",108,"Scenario 5 (high transmissibility in hospital)"
"1000",108,"Scenario 5 (high transmissibility in hospital)"
"1001",108,"Scenario 5 (high transmissibility in hospital)"
"1002",108,"Scenario 5 (high transmissibility in hospital)"
"1003",108,"Scenario 5 (high transmissibility in hospital)"
"1004",108,"Scenario 5 (high transmissibility in hospital)"
"1005",108,"Scenario 5 (high transmissibility in hospital)"
"1006",108,"Scenario 5 (high transmissibility in hospital)"
"1007",108,"Scenario 5 (high transmissibility in hospital)"
"1008",108,"Scenario 5 (high transmissibility in hospital)"
"1009",96,"Scenario 5 (high transmissibility in hospital)"
"1010",96,"Scenario 5 (high transmissibility in hospital)"
"1011",96,"Scenario 5 (high transmissibility in hospital)"
"1012",96,"Scenario 5 (high transmissibility in hospital)"
"1013",96,"Scenario 5 (high transmissibility in hospital)"
"1014",96,"Scenario 5 (high transmissibility in hospital)"
"1015",96,"Scenario 5 (high transmissibility in hospital)"
"1016",96,"Scenario 5 (high transmissibility in hospital)"
"1017",96,"Scenario 5 (high transmissibility in hospital)"
"1018",96,"Scenario 5 (high transmissibility in hospital)"
"1019",96,"Scenario 5 (high transmissibility in hospital)"
"1020",86,"Scenario 5 (high transmissibility in hospital)"
"1021",86,"Scenario 5 (high transmissibility in hospital)"
"1022",86,"Scenario 5 (high transmissibility in hospital)"
"1023",86,"Scenario 5 (high transmissibility in hospital)"
"1024",86,"Scenario 5 (high transmissibility in hospital)"
"1025",86,"Scenario 5 (high transmissibility in hospital)"
"1026",86,"Scenario 5 (high transmissibility in hospital)"
"1027",86,"Scenario 5 (high transmissibility in hospital)"
"1028",86,"Scenario 5 (high transmissibility in hospital)"
"1029",86,"Scenario 5 (high transmissibility in hospital)"
"1030",86,"Scenario 5 (high transmissibility in hospital)"
